Id,Sample #,Time,parent,voltage [V],temp [C],light,adc2 [V],adc3 [V],adc4 [V],adc5 [V],adc6 [V]
10,,9/24/2015 12:39:50 AM,0,2.8527,18.962,681,1.5086,1.2186,1.0457,1.0485,1.0625
11,,9/24/2015 12:39:52 AM,0,3.0471,29.052,0,1.4267,0.72677,0.54806,0.57487,0.61359
13,,9/24/2015 12:39:53 AM,0,3.0545,27.778,1,0.421,0.48371,0.48072,0.49266,0.51655
24,,9/24/2015 12:39:55 AM,20,2.9537,29.137,421,0.63808,0.46196,0.46196,0.47928,0.56301
53,,9/24/2015 12:39:57 AM,24,2.9192,22.882,729,1.2042,0.65347,0.5165,0.54789,0.77903
3,,9/24/2015 12:40:09 AM,0,3.0105,28.201,667,1.13,0.6739,0.54441,0.50616,0.52381
20,,9/24/2015 12:40:13 AM,0,2.9537,28.881,502,0.80266,0.58611,0.49372,0.589,0.75646
54,,9/24/2015 12:40:28 AM,24,2.4037,-273.15,725,1.0809,0.85529,0.46289,0.93988,1.0785
255,,9/24/2015 12:40:30 AM,0,2.9537,30.169,408,0.8373,1.1434,1.0307,0.81709,0.70738
10,,9/24/2015 12:40:49 AM,0,2.8527,22.309,671,1.5198,1.1433,0.9537,0.96486,0.97322
11,,9/24/2015 12:40:50 AM,0,3.0471,29.052,0,1.4178,0.72677,0.54806,0.57487,0.61359
13,,9/24/2015 12:40:50 AM,0,3.0471,27.778,1,0.42296,0.48551,0.48253,0.49444,0.51529
24,,9/24/2015 12:40:54 AM,20,2.9537,29.137,384,0.58323,0.4533,0.45907,0.4764,0.53992
53,,9/24/2015 12:40:56 AM,24,2.9192,23.538,722,1.2071,0.63921,0.50509,0.55645,0.76762
3,,9/24/2015 12:41:08 AM,0,2.9961,28.201,661,1.1217,0.68239,0.5506,0.50666,0.52424
20,,9/24/2015 12:41:12 AM,0,2.9537,28.796,482,0.7709,0.59766,0.49372,0.58611,0.76223
54,,9/24/2015 12:41:26 AM,24,2.4037,-273.15,721,1.0903,0.89054,0.52398,0.94928,1.0856
255,,9/24/2015 12:41:28 AM,0,2.9537,30.169,411,0.82864,1.1203,0.99322,0.77956,0.7016
10,,9/24/2015 12:41:48 AM,0,2.8463,22.718,669,1.4996,1.0934,0.88754,0.91258,0.93762
11,,9/24/2015 12:41:49 AM,0,3.0323,29.052,0,1.3991,0.72029,0.54837,0.57208,0.61062
13,,9/24/2015 12:41:50 AM,0,3.0471,27.778,1,0.42296,0.48551,0.48253,0.49444,0.50338
24,,9/24/2015 12:41:52 AM,20,2.9537,29.137,373,0.57168,0.45041,0.45907,0.4764,0.54858
53,,9/24/2015 12:41:56 AM,24,2.9192,24.032,736,1.2071,0.63921,0.49938,0.54789,0.68486
3,,9/24/2015 12:42:07 AM,0,3.0105,28.286,663,1.1447,0.70038,0.56207,0.5091,0.52676
20,,9/24/2015 12:42:11 AM,0,2.9537,28.796,482,0.77378,0.58611,0.49949,0.589,0.75935
54,,9/24/2015 12:42:23 AM,24,2.4037,-273.15,725,1.102,0.91873,0.59447,0.95868,1.0903
255,,9/24/2015 12:42:27 AM,0,2.9537,30.169,417,0.8604,1.1693,1.0712,0.86618,0.75935
10,,9/24/2015 12:42:46 AM,0,2.8463,20.431,676,1.3967,1.0072,0.79573,0.80129,0.84581
11,,9/24/2015 12:42:47 AM,0,3.0471,28.966,0,1.3999,0.71486,0.54508,0.56891,0.61061
13,,9/24/2015 12:42:48 AM,0,3.0471,27.778,1,0.41998,0.48253,0.48253,0.49444,0.51827
24,,9/24/2015 12:42:51 AM,20,2.9537,29.137,377,0.57745,0.4533,0.45907,0.47928,0.52837
53,,9/24/2015 12:42:55 AM,24,2.9192,23.456,722,1.1671,0.61067,0.49653,0.51936,0.74194
3,,9/24/2015 12:43:05 AM,0,3.0105,28.371,665,1.1742,0.72981,0.57973,0.51499,0.53264
40,,9/24/2015 12:43:05 AM,24,2.7768,32.893,746,1.2568,0.76546,0.59988,0.6596,0.72746
20,,9/24/2015 12:43:10 AM,0,2.9537,28.796,476,0.7709,0.58611,0.49661,0.589,0.75935
54,,9/24/2015 12:43:22 AM,24,2.4037,-273.15,721,1.0973,0.92108,0.61562,0.96103,1.0903
255,,9/24/2015 12:43:25 AM,0,2.9537,30.255,412,0.8604,1.1838,1.0914,0.89216,0.7709
10,,9/24/2015 12:43:46 AM,0,2.8527,17.491,685,1.4556,1.0151,0.79196,0.7836,0.81985
11,,9/24/2015 12:43:46 AM,0,3.0471,28.966,0,1.388,0.7089,0.54508,0.57189,0.61061
13,,9/24/2015 12:43:47 AM,0,3.0471,27.778,1,0.417,0.47955,0.47955,0.49444,0.51827
24,,9/24/2015 12:43:49 AM,20,2.9537,25.105,593,0.89794,0.51104,0.47062,0.47928,0.53703
53,,9/24/2015 12:43:52 AM,24,2.9192,22.718,720,1.1586,0.61067,0.49082,0.52221,0.74764
40,,9/24/2015 12:44:01 AM,53,2.7768,32.893,746,1.2378,0.7546,0.6026,0.6596,0.72746
3,,9/24/2015 12:44:04 AM,0,2.9961,28.371,667,1.1656,0.72046,0.5711,0.50959,0.52717
20,,9/24/2015 12:44:08 AM,0,2.9537,28.711,478,0.7709,0.58323,0.49661,0.56301,0.73625
54,,9/24/2015 12:44:23 AM,24,2.4037,-273.15,728,1.1044,0.92108,0.59682,0.95868,1.0903
255,,9/24/2015 12:44:24 AM,0,2.9467,30.255,420,0.8843,1.1983,1.1234,0.93327,0.80077
10,,9/24/2015 12:44:43 AM,0,2.8527,16.014,686,1.4947,1.0513,0.81148,0.7836,0.81706
13,,9/24/2015 12:44:45 AM,0,3.0545,27.694,1,0.41802,0.48072,0.48072,0.49565,0.51655
11,,9/24/2015 12:44:45 AM,0,3.0471,28.966,0,1.3791,0.70294,0.5421,0.56891,0.61061
24,,9/24/2015 12:44:48 AM,20,2.9606,21.9,621,0.94347,0.52093,0.50357,0.51804,0.81613
53,,9/24/2015 12:44:52 AM,24,2.9192,22.391,713,1.1529,0.61067,0.49653,0.52792,0.7562
40,,9/24/2015 12:44:59 AM,53,2.7768,32.803,748,1.2133,0.73832,0.59174,0.65689,0.72746
3,,9/24/2015 12:45:03 AM,0,3.0105,28.286,725,1.2507,0.76218,0.57973,0.5091,0.5297
20,,9/24/2015 12:45:07 AM,0,2.9537,28.626,492,0.78245,0.58323,0.49372,0.55147,0.73048
54,,9/24/2015 12:45:20 AM,24,2.4037,-273.15,727,1.0973,0.90464,0.55923,0.95163,1.0856
255,,9/24/2015 12:45:23 AM,0,2.9467,30.255,417,0.87566,1.1925,1.109,0.91887,0.79213
11,,9/24/2015 12:45:43 AM,0,3.0471,28.966,0,1.3672,0.69997,0.5421,0.56891,0.61061
13,,9/24/2015 12:45:43 AM,0,3.0323,27.694,1,0.41498,0.47723,0.47723,0.49205,0.5128
10,,9/24/2015 12:45:44 AM,0,2.8527,15.519,690,1.5003,1.0485,0.80591,0.78081,0.81148
24,,9/24/2015 12:45:46 AM,20,2.9606,20.838,668,1.0187,0.56724,0.5846,0.59618,0.95794
53,,9/24/2015 12:45:50 AM,24,2.9192,22.391,724,1.1671,0.62779,0.50223,0.52792,0.75906
40,,9/24/2015 12:45:59 AM,53,2.7768,32.803,748,1.2133,0.74375,0.59174,0.65689,0.72746
3,,9/24/2015 12:46:01 AM,0,3.0105,28.201,728,1.2389,0.75041,0.56796,0.5091,0.5297
20,,9/24/2015 12:46:05 AM,0,2.9537,28.456,499,0.79977,0.58611,0.49083,0.52548,0.7016
54,,9/24/2015 12:46:17 AM,0,2.4037,-273.15,729,1.0926,0.89289,0.52633,0.94693,1.0809
255,,9/24/2015 12:46:21 AM,0,2.8923,30.255,417,0.85383,1.1648,1.08,0.89058,0.76336
10,,9/24/2015 12:46:41 AM,0,2.8527,15.271,688,1.4947,1.0429,0.80591,0.77802,0.80869
11,,9/24/2015 12:46:41 AM,0,3.0471,28.966,0,1.3701,0.70294,0.5421,0.56891,0.61061
13,,9/24/2015 12:46:42 AM,0,3.0323,27.694,1,0.41498,0.47723,0.47723,0.49205,0.51576
24,,9/24/2015 12:46:44 AM,20,2.9606,20.186,645,0.98109,0.57592,0.5846,0.60776,0.87691
53,,9/24/2015 12:46:48 AM,24,2.9192,22.227,722,1.1614,0.61638,0.49653,0.52221,0.7562
40,,9/24/2015 12:46:59 AM,53,2.7768,32.803,748,1.2052,0.73017,0.59174,0.6596,0.7356
3,,9/24/2015 12:47:00 AM,0,3.0105,28.116,727,1.2389,0.75041,0.56796,0.51499,0.53853
20,,9/24/2015 12:47:04 AM,0,2.9537,28.286,489,0.77956,0.58034,0.48795,0.51104,0.68717
54,,9/24/2015 12:47:16 AM,0,2.4037,-273.15,725,1.0809,0.87409,0.49109,0.93988,1.0762
255,,9/24/2015 12:47:20 AM,0,2.8463,30.255,410,0.82911,1.1519,1.0767,0.88754,0.75678
10,,9/24/2015 12:47:40 AM,0,2.8527,15.106,682,1.4752,1.0346,0.79754,0.77244,0.80312
11,,9/24/2015 12:47:40 AM,0,3.025,28.966,0,1.3336,0.68898,0.53817,0.56774,0.60618
13,,9/24/2015 12:47:41 AM,0,3.0471,27.694,1,0.41998,0.48253,0.48253,0.49742,0.51827
24,,9/24/2015 12:47:44 AM,20,2.9606,19.615,386,0.60486,0.5354,0.59618,0.6338,0.84507
53,,9/24/2015 12:47:47 AM,24,2.9192,22.309,717,1.1842,0.64491,0.5165,0.53933,0.77333
40,,9/24/2015 12:47:55 AM,53,2.7768,32.714,745,1.1943,0.73289,0.59174,0.67046,0.74103
40,,9/24/2015 12:47:57 AM,53,2.7768,32.714,745,1.1943,0.73289,0.59174,0.67046,0.74103
3,,9/24/2015 12:47:58 AM,0,3.0105,28.032,721,1.2213,0.72981,0.55913,0.50616,0.53264
20,,9/24/2015 12:48:05 AM,0,2.9537,28.201,484,0.77378,0.57745,0.48217,0.49949,0.64674
54,,9/24/2015 12:48:15 AM,0,2.4037,-273.15,723,1.0762,0.86469,0.48169,0.93988,1.0738
255,,9/24/2015 12:48:18 AM,0,2.899,30.255,411,0.8558,1.1704,1.0853,0.89264,0.76512
10,,9/24/2015 12:48:38 AM,0,2.8527,14.857,682,1.4752,1.0262,0.79196,0.76687,0.79754
11,,9/24/2015 12:48:39 AM,0,3.0471,28.966,0,1.3433,0.68805,0.5421,0.56891,0.60763
13,,9/24/2015 12:48:39 AM,0,3.0471,27.694,1,0.417,0.48253,0.47955,0.49444,0.51529
24,,9/24/2015 12:48:42 AM,20,2.9606,19.37,413,0.6367,0.54698,0.59618,0.6338,0.8306
53,,9/24/2015 12:48:45 AM,24,2.9192,21.818,717,1.1728,0.62209,0.49938,0.53362,0.76762
40,,9/24/2015 12:48:56 AM,53,2.7768,32.714,743,1.1726,0.71117,0.57545,0.6596,0.72746
3,,9/24/2015 12:48:57 AM,0,3.0105,28.032,721,1.2183,0.72687,0.55618,0.5091,0.53264
20,,9/24/2015 12:49:03 AM,0,2.9537,28.201,468,0.75069,0.57745,0.48217,0.49949,0.67562
54,,9/24/2015 12:49:13 AM,0,2.4037,-273.15,912,1.3158,0.98923,0.54748,0.94928,1.0809
255,,9/24/2015 12:49:17 AM,0,2.9124,30.255,412,0.85409,1.153,1.0562,0.85978,0.74875
10,,9/24/2015 12:49:36 AM,0,2.8527,14.691,683,1.4752,1.0234,0.78917,0.76408,0.79475
11,,9/24/2015 12:49:38 AM,0,3.0471,28.966,0,1.3374,0.68805,0.5421,0.56891,0.60763
13,,9/24/2015 12:49:39 AM,0,3.0471,27.694,1,0.41402,0.47657,0.47955,0.49147,0.51529
24,,9/24/2015 12:49:40 AM,20,2.9606,19.125,646,0.99267,0.66274,0.67143,0.70326,0.88559
53,,9/24/2015 12:49:55 AM,24,2.9192,21.9,714,1.1643,0.61923,0.50223,0.53648,0.77618
40,,9/24/2015 12:49:55 AM,53,2.7646,32.714,627,1.4431,0.79721,0.57291,0.59453,0.66209
3,,9/24/2015 12:49:55 AM,0,3.0105,27.947,714,1.2095,0.72392,0.55618,0.50616,0.53264
20,,9/24/2015 12:49:59 AM,0,2.9537,28.032,484,0.76801,0.57745,0.47928,0.49372,0.66118
54,,9/24/2015 12:50:12 AM,0,2.4037,-273.15,715,1.0574,0.83414,0.44644,0.93048,1.0691
255,,9/24/2015 12:50:15 AM,0,2.9192,30.342,415,0.84181,1.1357,1.0216,0.80757,0.71055
10,,9/24/2015 12:50:36 AM,0,2.8527,14.691,681,1.464,1.0234,0.78639,0.76129,0.79196
11,,9/24/2015 12:50:36 AM,0,3.0471,28.966,0,1.3344,0.68507,0.5421,0.56891,0.60763
13,,9/24/2015 12:50:36 AM,0,3.0323,27.609,1,0.41202,0.46834,0.46834,0.48909,0.50983
24,,9/24/2015 12:50:39 AM,20,2.9606,19.289,638,0.9753,0.59329,0.57592,0.60776,0.75535
53,,9/24/2015 12:50:43 AM,24,2.9192,21.736,728,1.1671,0.62209,0.50223,0.52221,0.76762
40,,9/24/2015 12:50:53 AM,53,2.7707,32.536,776,1.1836,0.70147,0.56876,0.64731,0.72856
3,,9/24/2015 12:50:54 AM,0,3.0105,27.947,722,1.2183,0.72392,0.55324,0.50616,0.5297
20,,9/24/2015 12:51:00 AM,0,2.9537,28.032,491,0.78533,0.58323,0.48217,0.49661,0.66407
54,,9/24/2015 12:51:10 AM,0,2.3991,-273.15,911,1.3063,0.96622,0.52298,0.94043,1.0741
255,,9/24/2015 12:51:14 AM,0,2.9398,30.342,418,0.84487,1.1294,1.0087,0.79027,0.70118
11,,9/24/2015 12:51:34 AM,0,3.0471,28.881,0,1.3076,0.67912,0.5421,0.56891,0.60763
10,,9/24/2015 12:51:34 AM,0,2.8527,14.774,686,1.4724,1.0262,0.78917,0.76129,0.79196
13,,9/24/2015 12:51:35 AM,0,3.0323,27.694,1,0.41202,0.47426,0.47723,0.49205,0.51576
24,,9/24/2015 12:51:38 AM,20,2.9606,19.452,587,0.89716,0.56435,0.55277,0.5875,0.7351
53,,9/24/2015 12:51:40 AM,24,2.9192,21.818,728,1.17,0.62209,0.50223,0.52506,0.77047
40,,9/24/2015 12:51:49 AM,53,2.7707,32.447,778,1.1673,0.69064,0.55793,0.64731,0.73127
3,,9/24/2015 12:51:52 AM,0,3.0105,27.947,723,1.2183,0.72098,0.5503,0.50616,0.52676
20,,9/24/2015 12:51:57 AM,0,2.9537,27.947,485,0.77667,0.58323,0.48217,0.49661,0.66118
54,,9/24/2015 12:52:09 AM,0,2.4037,-273.15,718,1.0527,0.82005,0.43235,0.92578,1.0644
255,,9/24/2015 12:52:13 AM,0,2.9398,30.342,416,0.86498,1.161,1.0546,0.85349,0.74429
10,,9/24/2015 12:52:33 AM,0,2.8527,14.525,633,1.3692,0.97322,0.76129,0.75292,0.78639
11,,9/24/2015 12:52:33 AM,0,3.0471,28.881,0,1.2987,0.67614,0.5421,0.56891,0.60763
13,,9/24/2015 12:52:34 AM,0,3.0323,27.694,0,0.40609,0.4713,0.47426,0.49205,0.5128
24,,9/24/2015 12:52:36 AM,20,2.9606,19.289,399,0.61644,0.50357,0.52383,0.56435,0.69747
53,,9/24/2015 12:52:39 AM,24,2.9192,21.491,736,1.1871,0.63065,0.49938,0.52221,0.77333
40,,9/24/2015 12:52:48 AM,53,2.7768,32.358,781,1.159,0.67046,0.54831,0.63517,0.72746
3,,9/24/2015 12:52:51 AM,0,3.0105,27.863,699,1.183,0.70332,0.54736,0.5091,0.52381
20,,9/24/2015 12:52:55 AM,0,2.9537,27.863,506,0.81132,0.58611,0.48217,0.49372,0.65541
54,,9/24/2015 12:53:07 AM,0,2.4037,-273.15,911,1.2923,0.93283,0.49109,0.93048,1.0668
255,,9/24/2015 12:53:12 AM,0,2.9398,30.342,410,0.84774,1.1466,1.0317,0.82188,0.71842
11,,9/24/2015 12:53:32 AM,0,3.0471,28.881,0,1.2808,0.6672,0.53912,0.56891,0.60763
10,,9/24/2015 12:53:32 AM,0,2.8527,14.608,685,1.4584,1.0067,0.77523,0.75292,0.7836
13,,9/24/2015 12:53:35 AM,0,3.0323,27.609,2,0.41202,0.4713,0.47426,0.49798,0.51576
53,,9/24/2015 12:53:46 AM,24,2.9192,21.246,726,1.1586,0.62209,0.5165,0.51936,0.77903
40,,9/24/2015 12:53:49 AM,53,2.7707,32.181,775,1.1294,0.63376,0.52543,0.61751,0.72585
3,,9/24/2015 12:53:50 AM,0,3.0105,27.863,724,1.2213,0.72098,0.55324,0.5091,0.53559
20,,9/24/2015 12:53:55 AM,11,2.9537,27.863,472,0.75646,0.57745,0.47928,0.49372,0.65541
54,,9/24/2015 12:54:06 AM,0,2.4037,-273.15,716,1.0362,0.7942,0.41355,0.91873,1.0574
255,,9/24/2015 12:54:10 AM,0,2.9398,30.342,412,0.85636,1.1552,1.0489,0.84487,0.73567
10,,9/24/2015 12:54:30 AM,0,2.8527,14.525,687,1.4445,1.0039,0.77244,0.75013,0.78081
13,,9/24/2015 12:54:31 AM,0,3.0471,27.609,1,0.41104,0.47359,0.47657,0.49147,0.51529
11,,9/24/2015 12:54:32 AM,0,3.0471,28.881,0,1.2659,0.65827,0.53614,0.56891,0.60763
24,,9/24/2015 12:54:35 AM,20,2.9606,19.207,633,0.97241,0.56724,0.5383,0.57592,0.70616
53,,9/24/2015 12:54:39 AM,24,2.9192,21.41,725,1.1557,0.61352,0.49082,0.51079,0.76762
40,,9/24/2015 12:54:47 AM,53,2.7707,32.181,778,1.1402,0.64731,0.53355,0.63106,0.73668
3,,9/24/2015 12:54:48 AM,0,3.0105,27.863,724,1.2213,0.72098,0.5503,0.5091,0.53853
20,,9/24/2015 12:54:53 AM,11,2.9537,27.863,480,0.76801,0.58034,0.47928,0.49083,0.65252
54,,9/24/2015 12:55:04 AM,0,2.4037,-273.15,911,1.2735,0.89524,0.46759,0.91638,1.0527
255,,9/24/2015 12:55:08 AM,0,2.9398,30.342,417,0.84774,1.1207,0.99143,0.7759,0.68969
10,,9/24/2015 12:55:28 AM,0,2.8527,14.691,677,1.4389,0.99832,0.76965,0.75013,0.78081
11,,9/24/2015 12:55:29 AM,0,3.0471,28.881,0,1.248,0.64933,0.53614,0.56593,0.60763
13,,9/24/2015 12:55:30 AM,0,3.0471,27.609,1,0.41402,0.47955,0.47955,0.49444,0.51529
24,,9/24/2015 12:55:33 AM,20,2.9606,18.962,624,0.95794,0.55856,0.52672,0.56435,0.69168
53,,9/24/2015 12:55:38 AM,24,2.9192,21.982,719,1.1957,0.63635,0.51365,0.53933,0.78189
40,,9/24/2015 12:55:44 AM,53,2.7707,32.181,776,1.1321,0.64731,0.53355,0.63647,0.73668
3,,9/24/2015 12:55:48 AM,0,3.0105,27.694,712,1.2007,0.70332,0.54441,0.50321,0.51793
20,,9/24/2015 12:55:52 AM,11,2.9537,27.778,477,0.75935,0.57745,0.47928,0.48795,0.64674
54,,9/24/2015 12:56:03 AM,0,2.3991,-273.15,713,0.98733,0.71529,0.37523,0.89118,1.0366
255,,9/24/2015 12:56:07 AM,0,2.9398,30.342,416,0.85061,1.1351,1.0144,0.79889,0.70693
10,,9/24/2015 12:56:27 AM,0,2.8527,14.525,673,1.4473,0.99274,0.76687,0.74734,0.77523
11,,9/24/2015 12:56:27 AM,0,3.0471,28.881,0,1.2659,0.65529,0.53317,0.56593,0.60465
13,,9/24/2015 12:56:28 AM,0,3.0545,27.525,1,0.41205,0.47176,0.47773,0.49266,0.51356
24,,9/24/2015 12:56:31 AM,20,2.9606,18.799,624,0.95794,0.55856,0.52383,0.56145,0.69458
53,,9/24/2015 12:56:34 AM,24,2.9192,22.718,732,1.2071,0.63635,0.50794,0.54504,0.77047
3,,9/24/2015 12:56:45 AM,0,3.0105,27.441,717,1.2036,0.70627,0.54441,0.5091,0.53853
40,,9/24/2015 12:56:46 AM,53,2.7707,32.181,777,1.1457,0.66627,0.53626,0.63106,0.73668
20,,9/24/2015 12:56:51 AM,11,2.9537,27.778,485,0.77378,0.58034,0.47928,0.48795,0.64386
54,,9/24/2015 12:57:01 AM,0,2.3991,-273.15,716,0.99202,0.71763,0.37523,0.89118,1.0342
255,,9/24/2015 12:57:05 AM,0,2.9398,30.342,418,0.85349,1.1265,0.9943,0.77877,0.69256
10,,9/24/2015 12:57:26 AM,0,2.8527,14.442,677,1.4501,1.0011,0.77244,0.74734,0.77523
11,,9/24/2015 12:57:26 AM,0,3.0471,28.881,0,1.2212,0.64337,0.53317,0.56593,0.60465
13,,9/24/2015 12:57:27 AM,0,3.0323,27.609,1,0.40609,0.46537,0.46537,0.48316,0.50391
24,,9/24/2015 12:57:30 AM,20,2.9606,18.717,648,0.99556,0.57013,0.53251,0.56724,0.70326
53,,9/24/2015 12:57:34 AM,24,2.9124,23.21,725,1.2071,0.63772,0.50676,0.54662,0.76299
40,,9/24/2015 12:57:41 AM,53,2.7707,32.181,776,1.1511,0.66085,0.53897,0.63376,0.73939
3,,9/24/2015 12:57:50 AM,0,3.0105,27.273,719,1.2095,0.70627,0.54441,0.50616,0.52381
20,,9/24/2015 12:57:50 AM,11,2.9537,27.694,483,0.77378,0.58034,0.47928,0.49083,0.64386
54,,9/24/2015 12:58:01 AM,0,2.4037,-273.15,721,1.0033,0.72371,0.3783,0.89289,1.0339
255,,9/24/2015 12:58:04 AM,0,2.9398,30.342,415,0.86786,1.1552,1.046,0.83912,0.73279
10,,9/24/2015 12:58:24 AM,0,2.8527,14.442,683,1.4473,0.99274,0.76408,0.74177,0.76965
13,,9/24/2015 12:58:25 AM,0,3.0471,27.525,1,0.41104,0.47955,0.47955,0.49444,0.52125
11,,9/24/2015 12:58:26 AM,0,3.0471,28.796,0,1.2242,0.64039,0.53317,0.56593,0.60465
24,,9/24/2015 12:58:29 AM,20,2.9606,18.717,596,0.92032,0.56435,0.54409,0.58171,0.72352
53,,9/24/2015 12:58:31 AM,24,2.9192,23.538,720,1.2042,0.64206,0.50794,0.5536,0.76191
40,,9/24/2015 12:58:39 AM,53,2.7707,32.181,777,1.17,0.6771,0.54439,0.63376,0.72043
3,,9/24/2015 12:58:43 AM,0,3.0105,27.273,719,1.2124,0.70921,0.54441,0.50616,0.52676
20,,9/24/2015 12:58:47 AM,11,2.9537,27.694,503,0.79977,0.58323,0.47928,0.48795,0.64097
54,,9/24/2015 12:58:58 AM,0,2.4037,-273.15,912,1.2359,0.82945,0.42765,0.89759,1.0386
255,,9/24/2015 12:59:03 AM,0,2.9398,30.342,419,0.85924,1.1351,1.0144,0.79889,0.70406
10,,9/24/2015 12:59:23 AM,0,2.8593,14.442,682,1.4422,0.99501,0.76582,0.74626,0.777
11,,9/24/2015 12:59:23 AM,0,3.0471,28.796,0,1.2153,0.63742,0.53019,0.56593,0.60465
24,,9/24/2015 12:59:27 AM,20,2.9606,18.799,0,0.37912,0.48331,0.52093,0.56724,0.70326
53,,9/24/2015 12:59:31 AM,24,2.9192,24.032,723,1.19,0.62779,0.49938,0.53933,0.7505
40,,9/24/2015 12:59:38 AM,53,2.7768,32.181,773,1.1835,0.68674,0.55917,0.64603,0.73832
3,,9/24/2015 12:59:41 AM,0,3.0105,27.273,714,1.2065,0.70332,0.54147,0.50321,0.52676
20,,9/24/2015 12:59:48 AM,11,2.9537,27.609,0,0.40422,0.53992,0.47062,0.48506,0.64097
54,,9/24/2015 12:59:58 AM,0,2.4037,-273.15,714,0.96808,0.68376,0.3642,0.88349,1.0268
255,,9/24/2015 1:00:02 AM,0,2.9398,30.342,410,0.8736,1.1725,1.0719,0.87073,0.73567
10,,9/24/2015 1:00:21 AM,0,2.8527,14.442,678,1.4306,0.9788,0.7585,0.73898,0.76687
11,,9/24/2015 1:00:22 AM,0,3.0471,28.796,0,1.2123,0.63444,0.53019,0.56593,0.60465
13,,9/24/2015 1:00:23 AM,0,3.0323,27.525,1,0.41202,0.47723,0.48019,0.49205,0.51873
24,,9/24/2015 1:00:27 AM,20,2.9606,18.064,0,0.37912,0.50068,0.54698,0.59329,0.7322
53,,9/24/2015 1:00:30 AM,24,2.9192,24.279,711,1.1871,0.63921,0.50223,0.5536,0.7505
40,,9/24/2015 1:00:37 AM,53,2.7768,32.269,774,1.2188,0.70846,0.56731,0.64874,0.73832
3,,9/24/2015 1:00:40 AM,0,3.0105,27.105,714,1.2065,0.70332,0.54147,0.50321,0.52676
20,,9/24/2015 1:00:45 AM,11,2.9537,27.609,0,0.40422,0.53992,0.47351,0.48506,0.64097
54,,9/24/2015 1:00:55 AM,0,2.4037,-273.15,912,1.2171,0.8036,0.41355,0.88819,1.0315
255,,9/24/2015 1:01:02 AM,0,2.9398,30.342,415,0.86498,1.1495,1.0345,0.82188,0.71842
10,,9/24/2015 1:01:20 AM,0,2.8527,15.106,678,1.5365,1.0652,0.85889,0.81706,0.831
11,,9/24/2015 1:01:20 AM,0,3.0471,28.796,0,1.2093,0.63146,0.53019,0.56295,0.59572
13,,9/24/2015 1:01:21 AM,0,3.0471,27.525,1,0.41104,0.47955,0.47955,0.49444,0.5004
24,,9/24/2015 1:01:25 AM,20,2.9606,18.309,0,0.38202,0.50357,0.54698,0.59329,0.72641
53,,9/24/2015 1:01:28 AM,24,2.827,24.444,719,1.1192,0.60519,0.45044,0.4836,0.6273
40,,9/24/2015 1:01:37 AM,53,2.7707,32.269,773,1.2242,0.72043,0.57418,0.65272,0.73398
40,,9/24/2015 1:01:38 AM,53,2.7707,32.269,773,1.2242,0.72043,0.57418,0.65272,0.73398
3,,9/24/2015 1:01:38 AM,0,3.0105,27.021,719,1.2183,0.70921,0.54441,0.5091,0.53264
20,,9/24/2015 1:01:44 AM,11,2.9537,27.609,0,0.40422,0.53992,0.47062,0.48506,0.63808
54,,9/24/2015 1:01:54 AM,0,2.4037,-273.15,721,1.0268,0.75425,0.39475,0.90934,1.048
255,,9/24/2015 1:02:02 AM,0,2.9398,30.342,415,0.85061,1.1351,1.0115,0.79314,0.69544
10,,9/24/2015 1:02:18 AM,0,2.8527,20.675,665,1.4612,1.1322,0.93976,0.96764,0.97043
11,,9/24/2015 1:02:19 AM,0,3.0471,28.796,0,1.1855,0.6255,0.53019,0.56295,0.60465
13,,9/24/2015 1:02:19 AM,0,3.0471,27.525,1,0.41104,0.47657,0.47955,0.49444,0.51529
24,,9/24/2015 1:02:23 AM,20,2.9606,18.227,0,0.37912,0.49199,0.53251,0.57592,0.70616
53,,9/24/2015 1:02:26 AM,24,2.9192,23.62,711,1.1243,0.5907,0.48797,0.50794,0.73052
40,,9/24/2015 1:02:34 AM,53,2.7707,32.269,778,1.2242,0.72585,0.57689,0.65272,0.73939
3,,9/24/2015 1:02:36 AM,0,3.0105,27.021,720,1.2154,0.71509,0.54736,0.50616,0.52676
20,,9/24/2015 1:02:41 AM,11,2.9537,27.525,0,0.40422,0.53992,0.47351,0.48217,0.6352
54,,9/24/2015 1:02:53 AM,0,2.4037,-273.15,913,1.3135,0.96338,0.53808,0.94458,1.0738
255,,9/24/2015 1:02:57 AM,0,2.9398,30.342,418,0.84487,1.1179,0.9828,0.76728,0.67819
10,,9/24/2015 1:03:17 AM,0,2.8527,21.655,667,1.5058,1.0876,0.91187,0.91466,0.94534
11,,9/24/2015 1:03:18 AM,0,3.0471,28.796,0,1.1765,0.61954,0.52721,0.56295,0.60167
13,,9/24/2015 1:03:19 AM,0,3.0545,27.441,1,0.40906,0.47176,0.47773,0.49266,0.51954
24,,9/24/2015 1:03:22 AM,20,2.9606,18.309,0,0.37912,0.50068,0.54988,0.59329,0.7351
53,,9/24/2015 1:03:27 AM,24,2.9192,22.718,737,1.1757,0.63065,0.50509,0.51365,0.74764
40,,9/24/2015 1:03:35 AM,53,2.7707,32.269,779,1.1998,0.70689,0.56876,0.65272,0.73668
3,,9/24/2015 1:03:35 AM,0,3.0105,27.105,724,1.2242,0.72981,0.55324,0.51204,0.54147
