Id,Sample #,Time,parent,voltage [V],temp,light,adc2 [V],adc3 [V],adc4 [V],adc5 [V],adc6 [V]
13,,9/24/2015 8:52:57 AM,0,3.0397,27.609,888,1.4233,0.74878,0.51404,0.5081,0.52296
24,,9/24/2015 8:52:59 AM,10,2.9398,29.394,359,0.55462,0.4483,0.45404,0.47703,0.51152
53,,9/24/2015 8:53:03 AM,24,2.8593,25.022,21,0.44719,0.42483,0.45278,0.53104,0.70154
40,,9/24/2015 8:53:09 AM,11,2.7707,32.004,232,0.66356,0.56335,0.59043,0.66356,0.73939
3,,9/24/2015 8:53:15 AM,0,2.9889,29.652,480,1.306,1.2446,1.2184,0.73627,0.57265
20,,9/24/2015 8:53:21 AM,255,2.9261,29.308,157,0.48911,0.56633,0.59208,0.98107,1.0812
54,,9/24/2015 8:53:31 AM,0,2.39,-273.15,568,0.7476,0.98823,0.81535,0.81769,0.84105
255,,9/24/2015 8:53:36 AM,3,2.9261,29.652,620,1.3815,1.3529,1.1613,0.93817,0.77227
10,,9/24/2015 8:53:55 AM,0,2.8398,29.48,412,0.75784,0.5774,0.47191,0.52466,0.56352
11,,9/24/2015 8:53:56 AM,0,3.025,28.032,676,1.8393,0.93145,0.56774,0.55591,0.58253
13,,9/24/2015 8:53:56 AM,0,3.0323,27.609,829,1.3279,0.69954,0.50983,0.50687,0.52466
24,,9/24/2015 8:53:59 AM,10,2.9398,29.394,154,0.42818,0.43393,0.45117,0.47416,0.50864
53,,9/24/2015 8:54:03 AM,24,2.8593,24.032,9,0.43322,0.43042,0.46396,0.51986,0.71551
40,,9/24/2015 8:54:09 AM,11,2.7707,32.004,227,0.65002,0.55251,0.58501,0.66085,0.73939
3,,9/24/2015 8:54:14 AM,0,2.9818,29.652,429,1.1746,1.1251,1.1076,0.67622,0.56838
20,,9/24/2015 8:54:19 AM,255,2.9261,29.308,77,0.45192,0.55489,0.58922,0.97535,1.0697
54,,9/24/2015 8:54:30 AM,0,2.39,-273.15,525,0.70788,0.88544,0.79199,0.80834,0.83638
255,,9/24/2015 8:54:35 AM,3,2.9261,29.652,563,1.2728,1.3014,1.1327,0.92101,0.76655
10,,9/24/2015 8:54:54 AM,0,2.8398,29.48,408,0.74951,0.57462,0.47191,0.52188,0.56074
13,,9/24/2015 8:54:55 AM,0,3.0397,27.694,832,1.3341,0.6953,0.5081,0.50513,0.51999
11,,9/24/2015 8:54:55 AM,0,3.025,28.032,680,1.8393,0.92554,0.56183,0.55,0.57661
24,,9/24/2015 8:54:58 AM,10,2.9398,29.394,158,0.43105,0.43393,0.45117,0.47416,0.50864
53,,9/24/2015 8:55:02 AM,24,2.8593,23.62,10,0.4416,0.43322,0.46396,0.52545,0.71272
40,,9/24/2015 8:55:07 AM,11,2.7707,31.915,227,0.63647,0.5471,0.5796,0.66627,0.73939
3,,9/24/2015 8:55:12 AM,0,2.9818,29.652,439,1.198,1.1513,1.128,0.68497,0.56546
20,,9/24/2015 8:55:16 AM,255,2.9261,29.308,106,0.46622,0.55775,0.58636,0.96963,1.0669
54,,9/24/2015 8:55:28 AM,0,2.39,-273.15,568,0.7476,0.90647,0.799,0.81068,0.83638
255,,9/24/2015 8:55:33 AM,3,2.9261,29.652,626,1.3901,1.3586,1.1641,0.93817,0.76941
11,,9/24/2015 8:55:52 AM,0,3.025,28.032,705,1.8718,0.94328,0.56479,0.55296,0.57661
10,,9/24/2015 8:55:53 AM,0,2.8398,29.48,423,0.77449,0.58295,0.47191,0.52188,0.56352
13,,9/24/2015 8:55:53 AM,0,3.0397,27.694,847,1.3579,0.70718,0.5081,0.49919,0.51701
24,,9/24/2015 8:55:56 AM,10,2.9398,29.394,193,0.4483,0.4368,0.45404,0.47416,0.50864
53,,9/24/2015 8:56:01 AM,24,2.8593,23.21,12,0.44719,0.42483,0.46396,0.51986,0.71831
40,,9/24/2015 8:56:06 AM,11,2.7707,31.915,228,0.62835,0.54439,0.56606,0.65814,0.73668
3,,9/24/2015 8:56:10 AM,0,2.9818,29.652,451,1.23,1.1746,1.1542,0.69954,0.56838
20,,9/24/2015 8:56:18 AM,255,2.9261,29.308,98,0.4605,0.55775,0.58922,0.97821,1.0697
54,,9/24/2015 8:56:27 AM,0,2.39,-273.15,579,0.75695,0.91347,0.80133,0.81302,0.83638
255,,9/24/2015 8:56:33 AM,3,2.9261,29.652,623,1.4073,1.3701,1.1756,0.95533,0.78371
10,,9/24/2015 8:56:50 AM,0,2.8334,29.48,492,0.8863,0.60379,0.47638,0.52624,0.56501
13,,9/24/2015 8:56:52 AM,0,3.0397,27.694,895,1.4352,0.75175,0.51701,0.50513,0.52296
11,,9/24/2015 8:56:52 AM,0,3.025,28.116,790,1.9782,0.99355,0.57366,0.55296,0.57661
24,,9/24/2015 8:56:55 AM,10,2.9398,29.308,368,0.56612,0.45117,0.45692,0.47703,0.50864
53,,9/24/2015 8:57:00 AM,24,2.8593,23.128,27,0.46396,0.43881,0.46955,0.54502,0.74067
40,,9/24/2015 8:57:04 AM,11,2.7707,31.915,233,0.60939,0.53626,0.56064,0.65272,0.72856
3,,9/24/2015 8:57:09 AM,0,2.9818,29.652,516,1.3933,1.3233,1.2883,0.77824,0.58586
20,,9/24/2015 8:57:14 AM,255,2.9261,29.308,228,0.52629,0.56633,0.58922,0.97249,1.0669
54,,9/24/2015 8:57:26 AM,0,2.39,-273.15,556,0.73592,0.89946,0.79666,0.80834,0.83404
255,,9/24/2015 8:57:32 AM,3,2.9261,29.652,602,1.3443,1.3329,1.1498,0.92959,0.76655
11,,9/24/2015 8:57:50 AM,0,3.025,28.116,701,1.8481,0.9285,0.56183,0.55,0.57366
10,,9/24/2015 8:57:50 AM,0,2.8398,29.48,401,0.74118,0.5774,0.47469,0.52466,0.56629
13,,9/24/2015 8:57:50 AM,0,3.0397,27.694,843,1.352,0.70718,0.51107,0.5081,0.51701
24,,9/24/2015 8:57:53 AM,10,2.9398,29.308,173,0.4368,0.43393,0.45117,0.47416,0.50864
53,,9/24/2015 8:57:56 AM,24,2.8593,23.21,11,0.44719,0.43322,0.45837,0.52825,0.72669
40,,9/24/2015 8:58:03 AM,11,2.7707,31.915,228,0.60126,0.52272,0.55522,0.65814,0.73939
3,,9/24/2015 8:58:08 AM,0,2.9818,29.652,461,1.2533,1.198,1.1746,0.70828,0.56838
20,,9/24/2015 8:58:14 AM,255,2.9261,29.308,84,0.45192,0.55489,0.5835,0.96105,1.0612
54,,9/24/2015 8:58:24 AM,0,2.39,-273.15,576,0.75227,0.9088,0.799,0.81068,0.83404
255,,9/24/2015 8:58:30 AM,3,2.9192,29.652,646,1.4325,1.3783,1.1757,0.95025,0.77618
10,,9/24/2015 8:58:48 AM,0,2.8398,29.48,486,0.87443,0.60238,0.47746,0.52743,0.56629
11,,9/24/2015 8:58:49 AM,0,3.025,28.116,784,1.9753,0.99355,0.57661,0.55296,0.57661
13,,9/24/2015 8:58:49 AM,0,3.0323,27.778,892,1.4198,0.744,0.5128,0.50391,0.51576
24,,9/24/2015 8:58:52 AM,10,2.9398,29.308,341,0.53451,0.44542,0.45404,0.47416,0.50864
53,,9/24/2015 8:58:56 AM,24,2.8527,23.374,26,0.4657,0.44618,0.47685,0.53541,0.73898
40,,9/24/2015 8:59:01 AM,11,2.7707,31.827,233,0.58501,0.52272,0.5498,0.65814,0.73939
3,,9/24/2015 8:59:06 AM,0,2.9818,29.652,527,1.4166,1.3466,1.3146,0.7899,0.59169
20,,9/24/2015 8:59:12 AM,255,2.9261,29.308,225,0.52343,0.56633,0.58636,0.96391,1.064
54,,9/24/2015 8:59:24 AM,0,2.39,-273.15,582,0.75695,0.91347,0.80133,0.81068,0.83404
255,,9/24/2015 8:59:27 AM,3,2.9192,29.652,635,1.4125,1.3669,1.17,0.94454,0.76477
10,,9/24/2015 8:59:46 AM,0,2.8334,29.566,407,0.75058,0.57609,0.47361,0.5207,0.56224
11,,9/24/2015 8:59:47 AM,0,3.025,28.116,685,1.8304,0.92258,0.55591,0.55,0.57366
13,,9/24/2015 8:59:48 AM,0,3.0323,27.778,833,1.3368,0.69954,0.50983,0.50687,0.51576
24,,9/24/2015 8:59:51 AM,10,2.9398,29.308,176,0.43968,0.43393,0.45117,0.47416,0.50864
53,,9/24/2015 8:59:54 AM,24,2.8593,23.292,11,0.4444,0.43322,0.46676,0.53384,0.73228
40,,9/24/2015 9:00:01 AM,11,2.7707,31.827,228,0.5796,0.50918,0.5498,0.65814,0.73127
3,,9/24/2015 9:00:05 AM,0,2.9818,29.652,450,1.2271,1.1717,1.1513,0.69954,0.56838
20,,9/24/2015 9:00:10 AM,255,2.9261,29.308,101,0.4605,0.55489,0.5835,0.95533,1.0526
54,,9/24/2015 9:00:21 AM,0,2.39,-273.15,551,0.72891,0.89712,0.79433,0.80601,0.83171
255,,9/24/2015 9:00:27 AM,3,2.9261,29.652,592,1.33,1.3272,1.1527,0.93817,0.77513
10,,9/24/2015 9:00:45 AM,0,2.8334,29.566,496,0.8863,0.60102,0.47638,0.52347,0.56224
13,,9/24/2015 9:00:46 AM,0,3.0397,27.778,865,1.3817,0.72204,0.51107,0.50513,0.50216
11,,9/24/2015 9:00:46 AM,0,3.025,28.116,734,1.8836,0.9492,0.56479,0.55,0.56774
24,,9/24/2015 9:00:48 AM,10,2.9398,29.308,338,0.53163,0.44542,0.45404,0.47416,0.50864
53,,9/24/2015 9:00:52 AM,24,2.8527,23.949,18,0.46291,0.42944,0.45733,0.54378,0.66926
40,,9/24/2015 9:00:58 AM,11,2.7646,31.827,233,0.58913,0.51616,0.54319,0.64588,0.73236
3,,9/24/2015 9:01:04 AM,0,2.9818,29.652,540,1.4545,1.3758,1.3408,0.80447,0.59461
20,,9/24/2015 9:01:11 AM,255,2.9261,29.308,231,0.52629,0.56347,0.5835,0.95533,1.0583
54,,9/24/2015 9:01:20 AM,0,2.39,-273.15,613,0.78732,0.9345,0.80834,0.81302,0.83404
255,,9/24/2015 9:01:25 AM,3,2.9261,29.652,656,1.433,1.3758,1.1727,0.94103,0.76941
10,,9/24/2015 9:01:44 AM,0,2.8334,29.48,508,0.91122,0.60656,0.47638,0.52347,0.56501
13,,9/24/2015 9:01:45 AM,0,3.0397,27.778,895,1.4352,0.75175,0.51701,0.50513,0.51999
11,,9/24/2015 9:01:46 AM,0,3.025,28.201,789,1.9841,1.0054,0.57957,0.55296,0.57661
24,,9/24/2015 9:01:47 AM,10,2.9398,29.394,351,0.546,0.4483,0.45692,0.47703,0.50864
53,,9/24/2015 9:01:50 AM,24,2.8593,24.444,26,0.46117,0.43042,0.46676,0.54781,0.7239
40,,9/24/2015 9:02:01 AM,11,2.7707,31.915,233,0.6121,0.53355,0.55522,0.65543,0.73939
3,,9/24/2015 9:02:02 AM,0,2.9818,29.652,534,1.4399,1.3583,1.3291,0.80156,0.59461
20,,9/24/2015 9:02:08 AM,255,2.9261,29.308,230,0.52629,0.56633,0.58636,0.95819,1.0583
54,,9/24/2015 9:02:19 AM,0,2.39,-273.15,598,0.7733,0.92516,0.80601,0.81068,0.83404
255,,9/24/2015 9:02:24 AM,3,2.9261,29.652,634,1.393,1.3558,1.1584,0.92959,0.76369
10,,9/24/2015 9:02:42 AM,0,2.8334,29.48,476,0.8586,0.59271,0.47361,0.5207,0.56224
11,,9/24/2015 9:02:43 AM,0,3.025,28.201,770,1.9546,0.98468,0.5707,0.55296,0.57661
13,,9/24/2015 9:02:44 AM,0,3.0323,27.863,885,1.4109,0.73511,0.5128,0.50391,0.51576
24,,9/24/2015 9:02:46 AM,10,2.9398,29.394,323,0.52301,0.44542,0.45404,0.47416,0.50577
53,,9/24/2015 9:02:48 AM,24,2.8593,24.857,25,0.46396,0.43042,0.46676,0.55061,0.71831
40,,9/24/2015 9:02:57 AM,11,2.7707,31.915,234,0.63376,0.53626,0.56876,0.65814,0.7421
3,,9/24/2015 9:03:01 AM,0,2.9818,29.652,537,1.4457,1.367,1.335,0.80447,0.59461
20,,9/24/2015 9:03:06 AM,255,2.9261,29.308,232,0.52057,0.56633,0.5835,0.95819,1.0583
54,,9/24/2015 9:03:18 AM,0,2.39,-273.15,614,0.78965,0.9345,0.80834,0.81302,0.83404
255,,9/24/2015 9:03:22 AM,3,2.9261,29.652,654,1.4244,1.3672,1.1613,0.92959,0.76083
10,,9/24/2015 9:03:41 AM,0,2.8398,29.48,501,0.89941,0.60516,0.47746,0.52188,0.56352
11,,9/24/2015 9:03:42 AM,0,3.025,28.201,788,1.9782,0.99355,0.57366,0.55,0.57366
13,,9/24/2015 9:03:42 AM,0,3.0323,27.863,894,1.4287,0.74697,0.5128,0.50391,0.5128
24,,9/24/2015 9:03:44 AM,10,2.9398,29.394,344,0.53738,0.4483,0.45404,0.47703,0.50577
53,,9/24/2015 9:03:49 AM,24,2.8593,25.022,26,0.46117,0.43322,0.46396,0.56179,0.7239
40,,9/24/2015 9:03:55 AM,11,2.7646,31.915,234,0.64588,0.54048,0.57832,0.65669,0.73506
3,,9/24/2015 9:03:59 AM,0,2.9818,29.652,528,1.4195,1.3466,1.3146,0.7899,0.59169
20,,9/24/2015 9:04:06 AM,255,2.9261,29.308,226,0.51771,0.56347,0.5835,0.95247,1.0497
54,,9/24/2015 9:04:16 AM,0,2.39,-273.15,589,0.76629,0.92048,0.80133,0.80834,0.83171
255,,9/24/2015 9:04:20 AM,3,2.9261,29.738,620,1.35,1.3329,1.1384,0.91243,0.75511
11,,9/24/2015 9:04:40 AM,0,3.025,28.201,789,1.9723,0.99355,0.57661,0.55296,0.57661
13,,9/24/2015 9:04:40 AM,0,3.0323,27.863,895,1.4317,0.74697,0.5128,0.50391,0.5128
10,,9/24/2015 9:04:40 AM,0,2.8334,29.566,505,0.90014,0.60379,0.47638,0.52901,0.57332
24,,9/24/2015 9:04:45 AM,10,2.9398,29.394,341,0.53163,0.44542,0.45404,0.47416,0.50577
53,,9/24/2015 9:04:48 AM,24,2.8593,25.353,26,0.45558,0.43042,0.45837,0.54781,0.71272
40,,9/24/2015 9:04:53 AM,11,2.7646,32.004,234,0.66209,0.56481,0.58372,0.66209,0.73776
3,,9/24/2015 9:04:58 AM,0,2.9818,29.652,523,1.4107,1.3379,1.3,0.78407,0.59169
20,,9/24/2015 9:05:02 AM,0,2.9261,29.308,219,0.51485,0.56061,0.5835,0.95247,1.0469
54,,9/24/2015 9:05:15 AM,0,2.39,-273.15,564,0.74526,0.90647,0.79666,0.80367,0.82937
255,,9/24/2015 9:05:19 AM,3,2.9261,29.652,604,1.3615,1.3443,1.1584,0.94103,0.77513
11,,9/24/2015 9:05:38 AM,0,3.025,28.201,789,1.9694,0.98764,0.57366,0.55296,0.57366
10,,9/24/2015 9:05:39 AM,0,2.8334,29.566,497,0.88907,0.60102,0.47638,0.5207,0.55947
13,,9/24/2015 9:05:39 AM,0,3.0397,27.863,895,1.4322,0.74878,0.51404,0.50513,0.51404
24,,9/24/2015 9:05:42 AM,10,2.9398,29.394,323,0.52014,0.44542,0.45404,0.47416,0.50577
53,,9/24/2015 9:05:45 AM,24,2.8593,24.609,25,0.43881,0.42763,0.45837,0.52266,0.70154
40,,9/24/2015 9:05:52 AM,11,2.7646,32.004,233,0.66209,0.554,0.58913,0.66209,0.73776
3,,9/24/2015 9:05:56 AM,0,2.9818,29.652,501,1.3554,1.2825,1.2563,0.75492,0.57421
20,,9/24/2015 9:06:01 AM,0,2.9261,29.308,155,0.48625,0.55775,0.58063,0.94675,1.044
54,,9/24/2015 9:06:17 AM,0,2.39,-273.15,612,0.78498,0.93216,0.80601,0.80834,0.82937
255,,9/24/2015 9:06:18 AM,3,2.9261,29.652,661,1.4845,1.4015,1.1899,0.96105,0.78371
11,,9/24/2015 9:06:37 AM,0,3.025,28.201,794,1.9605,0.99059,0.57366,0.55296,0.57366
10,,9/24/2015 9:06:38 AM,0,2.8398,29.566,508,0.91051,0.60793,0.47746,0.52188,0.56074
13,,9/24/2015 9:06:38 AM,0,3.0323,27.947,899,1.4347,0.74993,0.5128,0.50391,0.5128
24,,9/24/2015 9:06:42 AM,10,2.9398,29.394,345,0.53738,0.44542,0.45404,0.47416,0.50577
53,,9/24/2015 9:06:43 AM,24,2.8593,24.114,28,0.45837,0.43322,0.47235,0.52825,0.71272
40,,9/24/2015 9:06:55 AM,11,2.7646,32.004,234,0.64588,0.53778,0.57291,0.65399,0.72155
3,,9/24/2015 9:06:55 AM,0,2.9818,29.652,540,1.4515,1.3728,1.3379,0.80739,0.59752
20,,9/24/2015 9:07:00 AM,0,2.9261,29.308,225,0.52343,0.56633,0.5835,0.94961,1.0411
54,,9/24/2015 9:07:11 AM,0,2.39,-273.15,612,0.78498,0.9345,0.80601,0.80834,0.82937
255,,9/24/2015 9:07:16 AM,3,2.9261,29.652,665,1.4988,1.413,1.2013,0.96677,0.78657
11,,9/24/2015 9:07:35 AM,0,3.025,28.286,789,1.996,1.0054,0.57661,0.55296,0.57366
13,,9/24/2015 9:07:36 AM,0,3.0323,27.947,896,1.4317,0.7529,0.51576,0.50391,0.51576
10,,9/24/2015 9:07:36 AM,0,2.8334,29.566,505,0.90291,0.60379,0.47361,0.5207,0.55947
24,,9/24/2015 9:07:39 AM,10,2.9398,29.394,333,0.52876,0.44542,0.45404,0.47416,0.50577
53,,9/24/2015 9:07:43 AM,24,2.8593,23.538,30,0.44999,0.43042,0.46117,0.52825,0.71551
40,,9/24/2015 9:07:49 AM,11,2.7646,31.915,234,0.63507,0.54048,0.57021,0.66209,0.73506
3,,9/24/2015 9:07:53 AM,0,2.9818,29.652,523,1.4107,1.3379,1.3029,0.78698,0.59169
20,,9/24/2015 9:07:58 AM,0,2.9261,29.308,204,0.50913,0.56633,0.58063,0.93817,1.0411
54,,9/24/2015 9:08:10 AM,0,2.39,-273.15,580,0.75461,0.91114,0.79666,0.80367,0.82703
255,,9/24/2015 9:08:14 AM,3,2.9261,29.652,628,1.4244,1.3815,1.1842,0.96391,0.78943
10,,9/24/2015 9:08:34 AM,0,2.8398,29.566,406,0.74951,0.57462,0.46914,0.5191,0.56074
13,,9/24/2015 9:08:35 AM,0,3.0397,27.947,829,1.3282,0.69827,0.5081,0.50216,0.51404
11,,9/24/2015 9:08:35 AM,0,3.025,28.286,676,1.8038,0.90484,0.55591,0.54704,0.57366
24,,9/24/2015 9:08:37 AM,10,2.9398,29.394,168,0.43393,0.43393,0.45117,0.47416,0.5029
53,,9/24/2015 9:08:42 AM,24,2.8593,23.62,11,0.44719,0.42483,0.46117,0.52545,0.7211
40,,9/24/2015 9:08:47 AM,11,2.7707,31.915,228,0.62835,0.53897,0.56876,0.66356,0.73398
3,,9/24/2015 9:08:52 AM,0,2.9818,29.652,414,1.1368,1.0959,1.0755,0.66165,0.55672
20,,9/24/2015 9:08:57 AM,0,2.9261,29.308,86,0.45192,0.55203,0.58063,0.94389,1.044
54,,9/24/2015 9:09:09 AM,0,2.39,-273.15,534,0.71256,0.89011,0.78732,0.799,0.8247
255,,9/24/2015 9:09:14 AM,3,2.9261,29.652,593,1.33,1.3272,1.1527,0.93817,0.77513
10,,9/24/2015 9:09:33 AM,0,2.8334,29.566,415,0.7672,0.58163,0.47361,0.5207,0.56224
11,,9/24/2015 9:09:34 AM,0,3.025,28.286,677,1.8097,0.91075,0.55887,0.55,0.57366
13,,9/24/2015 9:09:35 AM,0,3.0323,27.947,830,1.3279,0.69658,0.50687,0.50094,0.5128
24,,9/24/2015 9:09:37 AM,10,2.9398,29.394,173,0.4368,0.4368,0.45404,0.47416,0.5029
53,,9/24/2015 9:09:41 AM,24,2.8724,23.374,11,0.42678,0.42959,0.46609,0.52506,0.71879
40,,9/24/2015 9:09:49 AM,11,2.7707,31.915,228,0.60939,0.53626,0.56064,0.65543,0.73668
3,,9/24/2015 9:09:51 AM,0,2.9818,29.652,444,1.2125,1.163,1.1368,0.69371,0.56838
20,,9/24/2015 9:09:55 AM,0,2.9261,29.308,91,0.45478,0.55203,0.58063,0.94675,1.044
54,,9/24/2015 9:10:07 AM,0,2.39,-273.15,600,0.7733,0.92516,0.80367,0.80601,0.82703
255,,9/24/2015 9:10:11 AM,3,2.9192,29.652,652,1.4439,1.384,1.1785,0.95025,0.77618
10,,9/24/2015 9:10:31 AM,0,2.8334,29.566,514,0.9223,0.60933,0.47915,0.52347,0.56501
11,,9/24/2015 9:10:31 AM,0,3.025,28.286,791,1.9723,0.99355,0.57661,0.55296,0.57661
13,,9/24/2015 9:10:32 AM,0,3.0323,27.947,897,1.4317,0.74993,0.51576,0.50094,0.51576
24,,9/24/2015 9:10:35 AM,10,2.9398,29.394,334,0.52876,0.44542,0.45404,0.47416,0.5029
53,,9/24/2015 9:10:38 AM,24,2.8724,23.374,30,0.44925,0.42398,0.45486,0.52506,0.7216
40,,9/24/2015 9:10:44 AM,11,2.7646,31.827,235,0.59183,0.51886,0.54859,0.65128,0.73236
3,,9/24/2015 9:10:49 AM,0,2.9818,29.652,542,1.4603,1.3816,1.3437,0.81322,0.59752
20,,9/24/2015 9:10:53 AM,0,2.9261,29.308,207,0.50627,0.55489,0.58063,0.93531,1.0383
54,,9/24/2015 9:11:06 AM,0,2.39,-273.15,608,0.78031,0.92983,0.80367,0.80601,0.8247
255,,9/24/2015 9:11:10 AM,3,2.9261,29.652,661,1.4559,1.3872,1.1784,0.94675,0.77227
10,,9/24/2015 9:11:30 AM,0,2.8334,29.566,521,0.93061,0.61487,0.47638,0.52347,0.56224
11,,9/24/2015 9:11:31 AM,0,3.025,28.286,793,1.9723,0.99355,0.57661,0.55296,0.57661
13,,9/24/2015 9:11:31 AM,0,3.0323,27.947,898,1.4317,0.74697,0.5128,0.50391,0.5128
24,,9/24/2015 9:11:33 AM,10,2.9398,29.394,334,0.52876,0.44542,0.45404,0.47416,0.5029
53,,9/24/2015 9:11:38 AM,24,2.8724,23.21,31,0.44925,0.43521,0.45767,0.52225,0.7216
40,,9/24/2015 9:11:43 AM,11,2.7707,31.827,235,0.59043,0.52272,0.5471,0.65272,0.73127
3,,9/24/2015 9:11:47 AM,0,2.9818,29.652,543,1.4603,1.3816,1.3437,0.81322,0.59752
20,,9/24/2015 9:11:52 AM,0,2.9261,29.308,216,0.50913,0.55489,0.57205,0.92101,1.024
54,,9/24/2015 9:12:04 AM,0,2.39,-273.15,612,0.78498,0.93216,0.80367,0.80601,0.8247
255,,9/24/2015 9:12:10 AM,3,2.9261,29.652,665,1.4673,1.3958,1.1842,0.94961,0.77513
13,,9/24/2015 9:12:29 AM,0,3.0323,27.947,899,1.4376,0.7529,0.51576,0.50391,0.5128
11,,9/24/2015 9:12:29 AM,0,3.025,28.286,795,1.9575,0.98764,0.57366,0.55,0.57366
10,,9/24/2015 9:12:29 AM,0,2.8334,29.566,526,0.94446,0.62041,0.47638,0.52347,0.56501
24,,9/24/2015 9:12:31 AM,10,2.9398,29.308,333,0.52876,0.44542,0.45404,0.47416,0.5029
53,,9/24/2015 9:12:35 AM,24,2.8724,23.374,31,0.44925,0.42398,0.45767,0.52225,0.7216
40,,9/24/2015 9:12:42 AM,11,2.7707,31.827,235,0.57147,0.50376,0.53897,0.65543,0.73127
3,,9/24/2015 9:12:46 AM,0,2.9818,29.652,543,1.4603,1.3845,1.3466,0.81322,0.59752
20,,9/24/2015 9:12:51 AM,0,2.9261,29.308,210,0.50913,0.55489,0.57777,0.92673,1.0268
54,,9/24/2015 9:13:03 AM,0,2.39,-273.15,616,0.78732,0.9345,0.80601,0.80601,0.8247
255,,9/24/2015 9:13:08 AM,3,2.9261,29.652,668,1.473,1.3958,1.1813,0.94961,0.77513
10,,9/24/2015 9:13:27 AM,0,2.8398,29.566,529,0.9466,0.62459,0.48024,0.52743,0.56629
11,,9/24/2015 9:13:28 AM,0,3.025,28.286,798,1.9634,0.98468,0.57366,0.55,0.57366
13,,9/24/2015 9:13:28 AM,0,3.0397,28.032,901,1.4381,0.74878,0.51404,0.50513,0.51404
24,,9/24/2015 9:13:30 AM,10,2.9398,29.394,333,0.52876,0.44542,0.45404,0.47416,0.5029
53,,9/24/2015 9:13:34 AM,24,2.8724,24.114,31,0.46609,0.42959,0.46609,0.5391,0.72722
40,,9/24/2015 9:13:40 AM,11,2.7646,31.827,236,0.59183,0.51616,0.54319,0.65399,0.73506
3,,9/24/2015 9:13:45 AM,0,2.9818,29.652,550,1.4749,1.3962,1.3612,0.81905,0.59169
20,,9/24/2015 9:13:50 AM,0,2.9261,29.308,214,0.50913,0.55489,0.57777,0.92673,1.0297
54,,9/24/2015 9:14:01 AM,0,2.39,-273.15,619,0.78965,0.93684,0.80601,0.80601,0.8247
255,,9/24/2015 9:14:07 AM,3,2.9261,29.738,667,1.4273,1.3643,1.1527,0.91243,0.75225
10,,9/24/2015 9:14:26 AM,0,2.8334,29.566,538,0.95277,0.62318,0.47638,0.5207,0.55947
13,,9/24/2015 9:14:26 AM,0,2.9961,28.032,901,1.4175,0.73803,0.50374,0.49495,0.50374
11,,9/24/2015 9:14:27 AM,0,3.025,28.286,798,1.9546,0.98764,0.57661,0.55296,0.57661
24,,9/24/2015 9:14:29 AM,10,2.9398,29.394,327,0.52589,0.44542,0.45404,0.47703,0.5029
53,,9/24/2015 9:14:32 AM,24,2.8724,24.444,33,0.46609,0.42959,0.46328,0.55033,0.72441
40,,9/24/2015 9:14:39 AM,11,2.7707,31.915,236,0.60397,0.52001,0.55793,0.65002,0.73668
3,,9/24/2015 9:14:43 AM,0,2.9818,29.652,558,1.504,1.4166,1.3787,0.82779,0.59752
20,,9/24/2015 9:14:48 AM,0,2.9261,29.308,207,0.50627,0.55489,0.57491,0.92673,1.0268
54,,9/24/2015 9:15:00 AM,0,2.39,-273.15,621,0.79433,0.93917,0.80601,0.80601,0.8247
255,,9/24/2015 9:15:05 AM,3,2.9261,29.738,670,1.4416,1.3729,1.1613,0.92387,0.75797
10,,9/24/2015 9:15:24 AM,0,2.8398,29.566,515,0.92162,0.61071,0.47746,0.52466,0.56074
13,,9/24/2015 9:15:25 AM,0,3.0323,28.032,902,1.4406,0.74993,0.5128,0.50391,0.51576
11,,9/24/2015 9:15:25 AM,0,3.025,28.371,799,1.9575,0.99059,0.57661,0.55296,0.57661
24,,9/24/2015 9:15:27 AM,10,2.9398,29.394,258,0.48278,0.43968,0.45117,0.47416,0.50002
53,,9/24/2015 9:15:32 AM,24,2.8724,24.857,26,0.45486,0.43521,0.45767,0.55033,0.71879
40,,9/24/2015 9:15:38 AM,11,2.7646,31.915,230,0.62696,0.52967,0.56481,0.65128,0.72965
3,,9/24/2015 9:15:43 AM,0,2.9818,29.652,547,1.469,1.3903,1.3554,0.81613,0.59169
20,,9/24/2015 9:15:46 AM,0,2.9261,29.308,208,0.50913,0.56347,0.57777,0.92959,1.0297
54,,9/24/2015 9:15:59 AM,0,2.39,-273.15,621,0.79433,0.93917,0.80601,0.80601,0.82236
255,,9/24/2015 9:16:03 AM,3,2.9261,29.738,672,1.4244,1.3615,1.147,0.90671,0.74939
10,,9/24/2015 9:16:22 AM,0,2.8334,29.48,532,0.94723,0.62318,0.47915,0.52347,0.56501
13,,9/24/2015 9:16:23 AM,0,3.0323,28.032,904,1.4465,0.75586,0.51873,0.50391,0.51873
11,,9/24/2015 9:16:23 AM,0,3.025,28.371,804,1.996,1.0083,0.57957,0.55296,0.57661
24,,9/24/2015 9:16:26 AM,10,2.9398,29.394,330,0.52589,0.44255,0.45404,0.47416,0.5029
53,,9/24/2015 9:16:30 AM,24,2.8724,25.105,36,0.47452,0.42959,0.45767,0.55033,0.71599
40,,9/24/2015 9:16:37 AM,11,2.7646,31.915,238,0.64588,0.54319,0.57291,0.65399,0.73506
3,,9/24/2015 9:16:41 AM,0,2.9818,29.652,557,1.504,1.4137,1.3787,0.82779,0.59461
